"","title","doi"
"751","Echocardiographic biomarkers for cross-altitude prediction of acute mountain sickness: A prospective cohort study in young males.","10.1016/j.tmaid.2025.102947"
"752","RIPTOSO: The development of a screening tool for adverse events during forensic-psychiatric inpatient treatments of offenders with schizophrenia spectrum disorders.","10.1016/j.psychres.2025.116537"
"753","Comparison between vibration-controlled transient elastography and point shear wave elastography for assessment of hepatic fibrosis based on magnetic resonance elastography.","10.14366/usg.25090"
"754","A novel approach in comparing the performance of bivariate statistical methods, boosting, and stacking models in flood susceptibility assessment.","10.1016/j.jenvman.2025.125670"
"755","Attention-Guided 3D CNN With Lesion Feature Selection for Early Alzheimer's Disease Prediction Using Longitudinal sMRI.","10.1109/JBHI.2024.3482001"
"756","Prediction model for safe contrast volume thresholds to prevent postcontrast acute kidney injury after endovascular abdominal aortic aneurysm repair.","10.1016/j.jvs.2025.05.041"
"757","Performance of shock index, lactate and physician's gestalt in predicting adverse events among critically ill adult patients at an Emergency Department in Tanzania.","10.1016/j.afjem.2025.100914"
"758","Tumor-Agnostic Circulating Tumor DNA Analysis as a Comprehensive Predictive Biomarker of Recurrence after Ablative Radiotherapy for Early-Stage Non-Small Cell Lung Cancer.","10.1016/j.cllc.2025.09.013"
"759","aMMP-8 self-testing and self-administered questionnaires for periodontitis screening: A diagnostic trial in a Chinese population.","10.1002/jper.70032"
"760","Dynamic HRV Monitoring and Machine Learning Predict NYHA Improvements in Acute Heart Failure Patients.","10.1016/j.compbiomed.2025.109995"
"761","Risk factors for elbow stiffness after surgery for AO / OTA type C distal humerus fractures.","10.1016/j.injury.2025.112560"
"762","Associations between the meniscal spatial-specific signal indexes of T2-weighted images and the presence of radiographic knee osteoarthritis.","10.1016/j.ejrad.2025.112294"
"763","White Matter Microstructural Alterations Are Linked to Cognitive Impairment in Patients with Fabry Disease: an Automated Fiber Quantification Study.","10.1007/s00062-025-01593-6"
"764","An immunometabolism-related signature for renal clear cell carcinoma diagnosis and therapeutic target.","10.1002/ccs3.70047"
"765","Predicting peri-implantitis incidence and implant failure via risk-assessment and prognostication tools: A validation study.","10.1002/jper.70047"
"766","Application of Quantitative CT and Machine Learning in the Evaluation and Diagnosis of Polymyositis/Dermatomyositis-Associated Interstitial Lung Disease.","10.1016/j.acra.2025.04.012"
"767","Construction of risk prediction model and risk score table for infant heart failure hospital death based on white blood cell count to total protein ratio.","10.1016/j.heliyon.2025.e42365"
"768","Construction and validation of a nomogram for predicting fatigue in climacteric women.","10.1097/GME.0000000000002493"
"769","Multicenter validation of a galactomannan chemiluminescence immunoassay for the diagnosis of pulmonary aspergillosis on serum of patients with hematological disease.","10.1128/jcm.01053-24"
"770","Dermoscopic Features and Their Association With Breslow Thickness of Facial Lentigo Maligna in Koreans: A Multi-Center Retrospective Study.","10.1111/1346-8138.17822"
"771","Long-term Alzheimer's disease mortality prediction in adults aged ≥60 years: A prospective cohort study benchmarking survival machine learning algorithms.","10.1002/dad2.70229"
"772","Diagnostic Performance of Angiography-Based Vessel-Fractional Flow Reserve Compared with Various Wire-Based Physiological Assessments.","10.1002/ccd.31534"
"773","Development of a multimodal fully automated ensemble model to predict EGFR mutation and efficacy of EGFR-TKI in non-small cell lung cancer.","10.21037/tlcr-2025-672"
"774","Evaluation of serum hsa_tsr014055 as a potential biomarker for diagnosis and prognosis of hepatocellular carcinoma.","10.1080/07853890.2025.2528978"
"775","Shapley-based saliency maps improve interpretability of vertebral compression fractures classification: multicenter study.","10.1007/s11547-025-01968-2"
"776","Analyzing Influencing Factors of Uterine Rupture in Pregnant Women with Scarred Uterus Undergoing Repeat Delivery and Evaluating the Predictive Value of Lower Uterine Anterior Wall Thickness.","10.2147/IJWH.S530520"
"777","Evaluation of cryptococcal antigen lateral flow assay in human immunodeficiency virus-negative cryptococcosis: a diagnostic accuracy study.","10.1016/j.cmi.2025.06.021"
"778","Prostate magnetic resonance imaging to predict grade concordance, extra prostatic extension, and biochemical recurrence after radical prostatectomy.","10.1016/j.urolonc.2025.02.013"
"779","Optimal timing of endoscopic sagittal suturectomy.","10.3171/2024.11.PEDS24272"
"780","An early detection of autism spectrum disorder using machine learning.","10.1016/j.compbiomed.2025.111238"
"781","Integrating Machine Learning and Dynamic Digital Follow-up for Enhanced Prediction of Postoperative Complications in Bariatric Surgery.","10.1007/s11695-025-07894-6"
"782","Development of a prognostic oxidative stress-immune-inflammation score and online calculators for predicting survival and recurrence in gastric cancer: a multicenter study.","10.1007/s00464-025-11596-6"
"783","Tissue classification from raw diffusion-weighted images using machine learning.","10.1002/mp.17810"
"784","Detection of early neurological deterioration using a quantitative electroencephalography system in patients with large vessel occlusion stroke after endovascular treatment.","10.1136/jnis-2024-022011"
"785","Machine learning versus clinicians for detection and classification of oral mucosal lesions.","10.1016/j.jdent.2025.105992"
"786","The expression level of EVI1 and clinical features help to distinguish prognostic heterogeneity in the AML entity with EVI1 overexpression.","10.1016/j.canlet.2025.217547"
"787","Comparison of Outcomes Between Ablation and Lobectomy in Stage IA Non-Small Cell Lung Cancer: A Retrospective Multicenter Study.","10.1111/resp.70116"
"788","Impact of D-Dimer on the Prognostic Value of PARIS Thrombosis Risk Score in Acute Coronary Syndrome Patients Undergoing PCI: From a Large Prospective Cohort Study.","10.1002/ccd.31526"
"789","Development and External Validation of a Prediction Model for Early Postoperative Cerebral Infarction on Computed Tomography in Spontaneous Intracerebral Hemorrhage.","10.1007/s12028-024-02193-x"
"790","A Predictive Model Based on Machine Learning Algorithm for Vein Thrombosis After Ovarian Cancer Resection.","10.2147/IJWH.S550882"
"791","Predicting Microsatellite Instability in Endometrial Cancer by Multimodal Magnetic Resonance Radiomics Combined with Clinical Factors.","10.1016/j.acra.2025.08.002"
"792","A Novel MRI-Based Approach to Peripheral Refraction and Prediction of Myopia Progression.","10.1016/j.ajo.2025.06.013"
"793","Comparative Analysis of Habitat Expansion Mechanisms for Four Invasive Amaranthaceae Plants Under Current and Future Climates Using MaxEnt.","10.3390/plants14152363"
"794","Neopterin as a marker of congenital cytomegalovirus infection.","10.1016/j.earlhumdev.2025.106399"
"795","CPZ: A Highly Sensitive Diagnostic Biomarker for the Differentiation Between Hepatocellular Carcinoma and Intrahepatic Cholangiocarcinoma, Particularly in Poorly Differentiated Hepatocellular Carcinoma.","10.1097/PAS.0000000000002393"
"796","Development of a predictive nomogram for treatment response to urethral botulinum toxin A injection in women with non-neurogenic dysfunctional voiding.","10.1007/s00345-025-05888-8"
"797","Artificial intelligence driven plaque characterization and functional assessment from CCTA using OCT-based automation: A prospective study.","10.1016/j.ijcard.2025.133140"
"798","Multisite DNA methylation alterations of peripheral blood mononuclear cells serve as novel biomarkers for the diagnosis of AIS/stage I lung adenocarcinoma: a multicenter cohort study.","10.1097/JS9.0000000000002101"
"799","Improved diagnostic decision making for microvascular invasion in HCC using a novel nomogram incorporating delta radiomics and body composition factors: A multicenter study.","10.1016/j.ejso.2025.110219"
"800","Neutrophil Percentage-to-Albumin Ratio Predicts Contrast-Induced Acute Kidney Injury in Acute Coronary Syndrome Patients Undergoing Percutaneous Coronary Intervention.","10.3390/jcm14238367"
"801","Prediction of Tumor Budding Grading in Rectal Cancer Using a Multiparametric MRI Radiomics Combined with a 3D Vision Transformer Deep Learning Approach.","10.1016/j.acra.2025.03.046"
"802","Integrating blockchain technology with artificial intelligence for the diagnosis of tibial plateau fractures.","10.1007/s00068-025-02793-y"
"803","High-Speed Videoendoscopy and Stiffness Mapping for AI-Assisted Glottic Lesion Differentiation.","10.3390/cancers17081376"
"804","Clinical utility of severity scores in identifying severe influenza.","10.1016/j.ajem.2025.07.029"
"805","Identifying pregnant women at high risk of HIV acquisition: An external validation assessment of an HIV risk assessment tool for pregnant women.","10.1097/QAI.0000000000003798"
"806","Federated Learning for Renal Tumor Segmentation and Classification on Multi-Center MRI Dataset.","10.1002/jmri.29819"
"807","Deep learning-assisted comparison of different models for predicting maxillary canine impaction on panoramic radiography.","10.1016/j.ajodo.2025.05.008"
"808","Assessing the applicability of the DOAC, HAS-BLED and ORBIT risk scores in Chinese patients on non-vitamin K antagonist oral anticoagulants.","10.1111/bcp.16396"
"809","Development and Validation of a Risk Prediction Model for Cognitive Frailty in Elderly Patients With Type 2 Diabetes Mellitus.","10.1111/jocn.17508"
"810","Integrated microbiome-metabolome profiling unveils a predictive signature for early recurrence in hepatocellular carcinoma.","10.3389/fmicb.2025.1653249"
"811","Clinical Diagnostic Value of 5 T MRI for Knee Injuries: A Comparison Study With 1.5 or 3 T.","10.1002/jmri.70045"
"812","Early differential diagnosis models of Talaromycosis and Tuberculosis in HIV-negative hosts using clinical data and machine learning.","10.1016/j.jiph.2025.102740"
"813","Multiparametric MRI for differentiating idiopathic granulomatous mastitis from invasive breast cancer:Improving radiologists' diagnostic accuracy.","10.1016/j.ejrad.2025.111958"
"814","Landslide Susceptibility Mapping using Statistical Information Value Model: A Case Study of part of Chamoli District, Uttarakhand India.","10.1111/risa.70141"
"815","Predictors of nonunion after nonoperative treatment of displaced midshaft clavicle fractures.","10.1016/j.injury.2025.112657"
"816","Impact of Local Extent of Tumor on the Survival Outcomes for Surgically Treated Tongue Cancers.","10.1002/hed.28072"
"817","Differentiating adolescent suicidal and nonsuicidal self-harm with artificial intelligence: Beyond suicidal intent and capability for suicide.","10.1016/j.jad.2025.02.015"
"818","Noninvasive elastography-based assessment of liver fibrosis in primary biliary cholangitis.","10.1016/j.aohep.2025.102150"
"819","Study on the diagnostic efficacy of the computerized tomography attenuation value of renal pelvis urine in true bacteriuria secondary to renal and ureteral stones.","10.1080/0886022X.2025.2561786"
"820","Tertiary lymphoid structures in HCC: Influence on immune cell profiles in tumors and on efficacy of adjuvant PD-1 inhibitor therapy after hepatectomy.","10.1097/HEP.0000000000001433"
"821","External Validation of the SITE Score for De Novo Spinal Infections: A Retrospective Cohort Study.","10.1177/21925682251405776"
